index,exchange,symbol,conversion type(1× 2÷ 0 noConversion),conversionIndex,weight,tier value,priceMultiple,emaLagMs,uniqueExchangeAlias,chainId,tokenAddress,poolAddress,baseTokenAddress,quoteTokenAddress,subscribeName,sharesMultiplierSource,sharesMultiplierToken,sharesMultiplierBenchmark,conversionCheck
UMA-USDC,BingX,UMA/USDT,2,USDC-USDT,0.2,2,1,0,,,,,,,,,,,TRUE
UMA-USDT,OKX,UMA/USDT,0,,0.4,4,1,0,,,,,,,,,,,TRUE
UMA-USDT,Binance,UMA/USDT,0,,0.4,4,1,0,,,,,,,,,,,TRUE
UMA-USDT,BingX,UMA/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
UNI-EUR,Bitstamp,UNI/EUR,0,,0.167,2,1,0,,,,,,,,,,,TRUE
UNI-EUR,Kraken,UNI/EUR,0,,0.25,3,1,0,,,,,,,,,,,TRUE
UNI-EUR,Coinbase,UNI/EUR,0,,0.25,3,1,0,,,,,,,,,,,TRUE
UNI-EUR,OKX,UNI/EUR,0,,0.333,4,1,0,,,,,,,,,,,TRUE
UNI-USD,Binance,UNI/BTC,1,BTC-USD,0.333,4,1,0,,,,,,,,,,,TRUE
UNI-USD,Gate,UNI/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
UNI-USD,Kraken,UNI/USD,0,,0.25,3,1,0,,,,,,,,,,,TRUE
UNI-USD,Coinbase,UNI/USD,0,,0.25,3,1,0,,,,,,,,,,,TRUE
USD1-USDT,Binance,USD1/USDT,0,,0.444,4,1,0,,,,,,,,,,,TRUE
USD1-USDT,Gate,USD1/USDT,0,,0.222,2,1,0,,,,,,,,,,,TRUE
USD1-USDT,Bybit,USD1/USDT,0,,0.333,3,1,0,,,,,,,,,,,TRUE
USDG-EUR,Kraken,USDG/USD,1,USD-EUR,0.429,3,1,0,,,,,,,,,,,TRUE
USDG-EUR,OKX,USDG/USDT,1,USDT-EUR,0.571,4,1,0,,,,,,,,,,,TRUE
USDT-AED,OKX_Fiat,USD/AED,0,,1.0,2,1,0,,,,,,,,,,,TRUE
VELO-USD,Gate,VELO/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
VELO-USD,OKX,VELO/USDT,1,USDT-USD,0.5,4,1,0,,,,,,,,,,,TRUE
VELO-USD,Kucoin,VELO/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
VELODROME-EUR,Binance,VELODROME/USDT,1,USDT-EUR,1.0,4,1,0,,,,,,,,,,,TRUE
VINE-USDT,Bitget,VINE/USDT,0,,0.25,2,1,0,,,,,,,,,,,TRUE
VINE-USDT,OKX,VINE/USDT,0,,0.5,4,1,0,,,,,,,,,,,TRUE
VINE-USDT,Gate,VINE/USDT,0,,0.25,2,1,0,,,,,,,,,,,TRUE
VIRTUAL-EUR,Binance,VIRTUAL/USDT,1,USDT-EUR,0.5,4,1,0,,,,,,,,,,,TRUE
VIRTUAL-EUR,OKX,VIRTUAL/USDT,1,USDT-EUR,0.5,4,1,0,,,,,,,,,,,TRUE
W-EUR,Bybit,W/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
W-USD,Binance,W/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
W-USD,OKX,W/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
W-USD,Gate,W/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
W-USD,Kucoin,W/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
WAL-USDT,Bybit,WAL/USDT,0,,0.273,3,1,0,,,,,,,,,,,TRUE
WAL-USDT,Gate,WAL/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
WAL-USDT,Binance_LINEAR_PERPETUAL,WAL/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
WAL-USDT,Bitget,WAL/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
WAL-USDT,Kucoin,WAL/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
WIF-EUR,Bitstamp,WIF/EUR,0,,0.4,2,1,0,,,,,,,,,,,TRUE
WIF-EUR,Kraken,WIF/EUR,0,,0.6,3,1,0,,,,,,,,,,,TRUE
WIF-TRY,Binance,WIF/TRY,0,,0.667,4,1,0,,,,,,,,,,,TRUE
WIF-TRY,BTCTurk,WIF/TRY,0,,0.333,2,1,0,,,,,,,,,,,TRUE
WIF-USD,Binance,WIF/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
WIF-USD,Kucoin,WIF/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
WIF-USD,OKX,WIF/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
WIF-USD,Gate,WIF/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
WIN-EUR,OKX,WIN/USDT,1,USDT-EUR,1.0,4,1,0,,,,,,,,,,,TRUE
WOO-EUR,Binance,WOO/USDT,1,USDT-EUR,0.4,4,1,0,,,,,,,,,,,TRUE
WOO-EUR,OKX,WOO/USDT,1,USDT-EUR,0.4,4,1,0,,,,,,,,,,,TRUE
WOO-EUR,Kucoin,WOO/USDT,1,USDT-EUR,0.2,2,1,0,,,,,,,,,,,TRUE
WOO-USD,Binance,WOO/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
WOO-USD,OKX,WOO/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
WOO-USD,Kucoin,WOO/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
WOO-USD,Gate,WOO/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
WOO-USDC,OKX,WOO/USDT,2,USDC-USDT,0.4,4,1,0,,,,,,,,,,,TRUE
WOO-USDC,Kucoin,WOO/USDT,2,USDC-USDT,0.2,2,1,0,,,,,,,,,,,TRUE
WOO-USDC,Binance,WOO/USDT,2,USDC-USDT,0.4,4,1,0,,,,,,,,,,,TRUE
WOO-USDT,OKX,WOO/USDT,0,,0.4,4,1,0,,,,,,,,,,,TRUE
WOO-USDT,Kucoin,WOO/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
WOO-USDT,Binance,WOO/USDT,0,,0.4,4,1,0,,,,,,,,,,,TRUE
XAU-USD,OKX,PAXG/USDT,1,USDT-USD,0.25,4,1,0,,,,,,,,,,,TRUE
XAU-USD,Bitget,PAXG/USDT,1,USDT-USD,0.1,2,1,0,,,,,,,,,,,TRUE
XAU-USD,OKX_TradFi,XAU/USD,0,,0.2,2,1,0,,,,,,,,,,,TRUE
XAU-USD,Pyth,XAU/USD,0,,0.2,2,1,0,,,,,,,,,,,TRUE
XAU-USD,Binance,PAXG/USDT,1,USDT-USD,0.25,4,1,0,,,,,,,,,,,TRUE
XAU-USDT,OKX,PAXG/USDT,0,,0.25,4,1,0,,,,,,,,,,,TRUE
XAU-USDT,Bitget,PAXG/USDT,0,,0.1,2,1,0,,,,,,,,,,,TRUE
XAU-USDT,Pyth,XAU/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
XAU-USDT,OKX_TradFi,XAU/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
XAU-USDT,Binance,PAXG/USDT,0,,0.25,4,1,0,,,,,,,,,,,TRUE
XCU-USDT,Pyth_Front,XCU/USD,2,USDT-USD,0.4,2,1,0,,,,,,,,,,,TRUE
XCU-USDT,Hyperliquid_LINEAR_PERPETUAL,XCU/USDC,1,USDC-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
XCU-USDT,OKX_PERPETUAL,XCU-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
XLM-EUR,Coinbase,XLM/EUR,0,,0.25,3,1,0,,,,,,,,,,,TRUE
XLM-EUR,Kraken,XLM/EUR,0,,0.25,3,1,0,,,,,,,,,,,TRUE
XLM-EUR,Binance,XLM/EUR,0,,0.333,4,1,0,,,,,,,,,,,TRUE
XLM-EUR,Bitstamp,XLM/EUR,0,,0.167,2,1,0,,,,,,,,,,,TRUE
XLM-USD,Binance,XLM/USDT,1,USDT-USD,0.25,4,1,0,,,,,,,,,,,TRUE
XLM-USD,Coinbase,XLM/USD,0,,0.188,3,1,0,,,,,,,,,,,TRUE
XLM-USD,Kucoin,XLM/USDT,1,USDT-USD,0.125,2,1,0,,,,,,,,,,,TRUE
XLM-USD,OKX,XLM/USDT,1,USDT-USD,0.25,4,1,0,,,,,,,,,,,TRUE
XLM-USD,Kraken,XLM/USD,0,,0.188,3,1,0,,,,,,,,,,,TRUE
XPT-USDT,OKX_TradFi,XPT/USD,2,USDT-USD,0.4,2,1,0,,,,,,,,,,,TRUE
XPT-USDT,Binance_LINEAR_PERPETUAL,XPT/USDT,0,,0.3,2,1,0,,,,,,,,,,,TRUE
XPT-USDT,OKX_PERPETUAL,XPT-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
XTZ-EUR,OKX,XTZ/EUR,0,,0.571,4,1,0,,,,,,,,,,,TRUE
XTZ-EUR,Kraken,XTZ/EUR,0,,0.429,3,1,0,,,,,,,,,,,TRUE
XTZ-USD,Coinbase,XTZ/USD,0,,0.231,3,1,0,,,,,,,,,,,TRUE
XTZ-USD,Kucoin,XTZ/USDT,1,USDT-USD,0.154,2,1,0,,,,,,,,,,,TRUE
XTZ-USD,Binance,XTZ/USDT,1,USDT-USD,0.308,4,1,0,,,,,,,,,,,TRUE
XTZ-USD,OKX,XTZ/USDT,1,USDT-USD,0.308,4,1,0,,,,,,,,,,,TRUE
YFI-USD,Kraken,YFI/USD,0,,0.214,3,1,0,,,,,,,,,,,TRUE
YFI-USD,Binance,YFI/USDT,1,USDT-USD,0.286,4,1,0,,,,,,,,,,,TRUE
YFI-USD,Coinbase,YFI/USD,0,,0.214,3,1,0,,,,,,,,,,,TRUE
YFI-USD,OKX,YFI/USDT,1,USDT-USD,0.286,4,1,0,,,,,,,,,,,TRUE
ZBT-USDT,Bitget,ZBT/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
ZBT-USDT,Binance,ZBT/USDT,0,,0.308,4,1,0,,,,,,,,,,,TRUE
ZBT-USDT,Binance_LINEAR_PERPETUAL,ZBT/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
ZBT-USDT,Bybit,ZBT/USDT,0,,0.231,3,1,0,,,,,,,,,,,TRUE
ZBT-USDT,Gate,ZBT/USDT,0,,0.154,2,1,0,,,,,,,,,,,TRUE
ZIL-EUR,Bybit,ZIL/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
ZIL-USD,OKX,ZIL/USDT,1,USDT-USD,0.5,4,1,0,,,,,,,,,,,TRUE
ZIL-USD,Gate,ZIL/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
ZIL-USD,Kucoin,ZIL/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
ZKP-USDT,Gate,ZKP/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
ZKP-USDT,Mxc,ZKP/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
ZKP-USDT,Coinbase,ZKP/USD,2,USDT-USD,0.25,3,1,0,,,,,,,,,,,TRUE
ZKP-USDT,Binance_LINEAR_PERPETUAL,ZKP/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
ZKP-USDT,Bybit,ZKP/USDT,0,,0.25,3,1,0,,,,,,,,,,,TRUE
ZRO-EUR,Binance,ZRO/USDT,1,USDT-EUR,1.0,4,1,0,,,,,,,,,,,TRUE
ZRO-USD,OKX,ZRO/USDT,1,USDT-USD,0.364,4,1,0,,,,,,,,,,,TRUE
ZRO-USD,Bybit,ZRO/USDT,1,USDT-USD,0.273,3,1,0,,,,,,,,,,,TRUE
ZRO-USD,Gate,ZRO/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
ZRO-USD,Kucoin,ZRO/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
ZRO-USDC,OKX,ZRO/USDT,2,USDC-USDT,0.267,4,1,0,,,,,,,,,,,TRUE
ZRO-USDC,Bybit,ZRO/USDT,2,USDC-USDT,0.2,3,1,0,,,,,,,,,,,TRUE
ZRO-USDC,Gate,ZRO/USDT,2,USDC-USDT,0.133,2,1,0,,,,,,,,,,,TRUE
ZRO-USDC,Kucoin,ZRO/USDT,2,USDC-USDT,0.133,2,1,0,,,,,,,,,,,TRUE
ZRO-USDC,Binance,ZRO/USDT,2,USDC-USDT,0.267,4,1,0,,,,,,,,,,,TRUE
